Deployment Name ,Store/Kitchen Name ,User Name ,Date,Transaction Number ,Item Code ,Item Name ,Category Name ,Super Category Name ,Comment ,Quantity ,Unit ,Unit Price ,Sub Total ,Source ,
Coffee Island GK II,Coffee Island AIPL Main Store,Rajneesh Pandey,9-5-2025,3,CAP0000041,Bose Iza 190Hz Mixer Amplifier,MUSIC SYSTEM,CAPEX,-,0,NOS,0,0,,
Coffee Island GK II,Coffee Island AIPL Kitchen Store,Rajneesh Pandey,9-5-2025,4,CAP0000041,Bose Iza 190Hz Mixer Amplifier,MUSIC SYSTEM,CAPEX,-,0,NOS,0,0,,
Coffee Island GK II,Coffee Island GK Main  Store,Rajneesh Pandey,9-5-2025,1,CAP0000041,Bose Iza 190Hz Mixer Amplifier,MUSIC SYSTEM,CAPEX,-,0,NOS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Rajneesh Pandey,9-5-2025,2,CAP0000041,Bose Iza 190Hz Mixer Amplifier,MUSIC SYSTEM,CAPEX,-,0,NOS,0,0,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000113,Broccomole,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0.35,KG,470.5,164.68,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000120,Aop Spice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0.1,KG,830,83,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PKG0000020,Disposable - Straw - 08Mm,DISPOSABLE PACKAGING - BEVERAGES - STRAW,DISPOSABLE TAKE AWAY PACKAGING,-,17000,PCS,0.71,12070,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PKG0000004,Disposable - Wooden Spoon,DISPOSABLE CUTLERY - WOODEN SPOON,DISPOSABLE TAKE AWAY PACKAGING,-,8750,PCS,0.73,6387.5,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PKG0000016,Disposable - Lid (Cold) 12Oz And 16Oz - Dome,DISPOSABLE PACKAGING - BEVERAGES - LIDS,DISPOSABLE TAKE AWAY PACKAGING,-,5700,PCS,3.72,21204,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PKG0000002,Disposable - Wooden Fork,DISPOSABLE CUTLERY - WOODEN FORK,DISPOSABLE TAKE AWAY PACKAGING,-,5250,PCS,0.73,3832.5,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PKG0000021,Disposable - Straw - 12Mm,DISPOSABLE PACKAGING - BEVERAGES - STRAW,DISPOSABLE TAKE AWAY PACKAGING,-,4000,PCS,1.53,6120,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000047,Syrup-Hazelnut,RM BEVERAGES - SYRUP/SAUCE,RAW MATERIAL,-,3900,GM,0.61,2379,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000046,Syrup - Irish,RM BEVERAGES - SYRUP/SAUCE,RAW MATERIAL,-,3900,GM,0.61,2379,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PKG0000023,Disposable - Stirrer,DISPOSABLE PACKAGING - BEVERAGES - WOODEN STIRRER,DISPOSABLE TAKE AWAY PACKAGING,-,3800,NOS,0.15,570,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PKG0000018,Disposable - Lid (Hot) 08Oz,DISPOSABLE PACKAGING - BEVERAGES - LIDS,DISPOSABLE TAKE AWAY PACKAGING,-,2200,PCS,3.66,8052,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PKG0000027,Disposable - Sleeve For Wrap,DISPOSABLE PACKAGING - FOOD - FOOD BOX,DISPOSABLE TAKE AWAY PACKAGING,-,1864,PCS,4.51,8406.64,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PKG0000011,Disposable - Sealing Foil,DISPOSABLE PACKAGING - BEVERAGES - CUP SEALING FOIL,DISPOSABLE TAKE AWAY PACKAGING,-,1500,NOS,1.18,1770,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PKG0000017,Disposable - Lid (Hot) 12Oz,DISPOSABLE PACKAGING - BEVERAGES - LIDS,DISPOSABLE TAKE AWAY PACKAGING,-,1450,PCS,4.66,6757,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000057,Sugar - Sachet - Brown (5Gm),RM BEVERAGES - VEG INGREDIENTS,RAW MATERIAL,-,1170,NOS,0.95,1111.5,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PKG0000024,Food Wrapping Paper - Ci,DISPOSABLE PACKAGING - BUTTER WRAPPING SHEETS,DISPOSABLE TAKE AWAY PACKAGING,-,965,PCS,0.25,241.25,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000082,Naturesmith Salt Sachet - 1Gm (Pack Of 200),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,910,PCS,0.37,336.7,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PKG0000006,Yellow Carry Bag Small - Ci,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,DISPOSABLE TAKE AWAY PACKAGING,-,905,PCS,8.85,8009.25,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PKG0000012,Disposable - Paper Cup 08Oz,DISPOSABLE PACKAGING - BEVERAGES - CUPS,DISPOSABLE TAKE AWAY PACKAGING,-,775,PCS,5.55,4301.25,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PKG0000014,Disposable - Paper Cup 16Oz,DISPOSABLE PACKAGING - BEVERAGES - CUPS,DISPOSABLE TAKE AWAY PACKAGING,-,775,PCS,7.02,5440.5,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000065,Chilli Flakes - Sachet,RM FOOD - CONDIMENTS,RAW MATERIAL,-,750,NOS,0.57,427.5,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PKG0000029,Disposable - Paper Bowl (1000Ml),DISPOSABLE PACKAGING - FOOD - FOOD BOX,DISPOSABLE TAKE AWAY PACKAGING,-,714,PCS,8.85,6318.9,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PKG0000005,Disposable - Paper Sos Bag,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,DISPOSABLE TAKE AWAY PACKAGING,-,664,PCS,4.27,2835.28,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000045,Sauce - Chocolate,RM BEVERAGES - SYRUP/SAUCE,RAW MATERIAL,-,650,GM,1.31,851.5,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PKG0000013,Disposable - Paper Cup 12Oz,DISPOSABLE PACKAGING - BEVERAGES - CUPS,DISPOSABLE TAKE AWAY PACKAGING,-,625,PCS,5.86,3662.5,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,KIA0000001,Crema - Cream Charger,COOKING ACCESSORIES,KITCHEN ACCESSORIES,-,600,GM,6.49,3894,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PKG0000007,Yellow Carry Bag Medium - Ci,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,DISPOSABLE TAKE AWAY PACKAGING,-,600,PCS,10.16,6096,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000064,Oregano,RM FOOD - CONDIMENTS,RAW MATERIAL,-,480,NOS,0.56,268.8,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000121,Honey Twigs Sachet - 0.8Gm,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,470,PCS,6,2820,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PKG0000008,Yellow Carry Bag Large - Ci,DISPOSABLE PACKAGING - ACCESSORIES - CARRY BAG,DISPOSABLE TAKE AWAY PACKAGING,-,442,PCS,12.04,5321.68,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PKG0000003,Wooden Dessert Spoon 110 Mm,DISPOSABLE CUTLERY - WOODEN SPOON,DISPOSABLE TAKE AWAY PACKAGING,-,300,PCS,0.5,150,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000058,Sugar - Sachet - Sugar Free (7.5Gm),RM BEVERAGES - VEG INGREDIENTS,RAW MATERIAL,-,300,NOS,1.06,318,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000014,Milk - Regular,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,-,254,PKT(1L/930GM),66.94,17002.76,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PKG0000009,Disposable - Cup Holder,DISPOSABLE PACKAGING - ACCESSORIES - CUP HOLDER,DISPOSABLE TAKE AWAY PACKAGING,-,250,PCS,2.66,665,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,-,Mustard Sauce 8 Grm,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,220,PCS,1.3,286,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,SAN0000021,Suma Sink San Ep D4.8 35Gms,CLEANING CHEMICALS - POWDERS,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,-,200,NOS,30.68,6136,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PKG0000015,Plastic Transparent Bowl,DISPOSABLE PACKAGING - BEVERAGES - CUPS,DISPOSABLE TAKE AWAY PACKAGING,-,187,PCS,8.74,1634.38,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000056,Sugar Sachets (White),RM BEVERAGES - VEG INGREDIENTS,RAW MATERIAL,-,180,NOS,0.84,151.2,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PKG0000026,Disposable - Square Box,DISPOSABLE PACKAGING - FOOD - FOOD BOX,DISPOSABLE TAKE AWAY PACKAGING,-,166,PCS,7.67,1273.22,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000083,Naturesmith Pepper Sachet - 1Gm,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,140,PCS,0.84,117.6,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000124,Dhampure Sugar - Jaggery Powder Sachet - 0.5Gm (Pack Of 200),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,140,PCS,1.47,205.8,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,SAN0000017,Suma Floor Easypack D2.5,CLEANING CHEMICALS - POWDERS,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,-,130,NOS,47.2,6136,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000001,Water Bottle - 500 Ml,BOTTLED WATER,RETAIL,-,121,PCS,22.5,2722.5,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,KIA0000006,Disposable Nitrile Gloves,COOKING ACCESSORIES,KITCHEN ACCESSORIES,-,120,NOS,3.08,369.6,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,KIA0000007,Disposable Skull Cap,COOKING ACCESSORIES,KITCHEN ACCESSORIES,-,100,NOS,0.68,68,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,CNC0000004,Salad Plate,CROCKERY,CROCKERY & CUTLERY,-,92,NOS,204.96,18856.32,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000061,Fizzy - Tonic Water,RM BEVERAGES - VEG INGREDIENTS,RAW MATERIAL,-,87,NOS,38.4,3340.8,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,SAN0000005,Suma All In One Ep,CLEANING CHEMICALS - LIQUID,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,-,80,NOS,44.84,3587.2,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000052,Tea Bag - Butterfly Pea,RM BEVERAGES - TEA BAGS,RAW MATERIAL,-,77,NOS,9.45,727.65,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000055,Tea Bag - English Breakfast,RM BEVERAGES - TEA BAGS,RAW MATERIAL,-,75,NOS,7.88,591,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000062,Fizzy - Gingerale,RM BEVERAGES - VEG INGREDIENTS,RAW MATERIAL,-,71,NOS,38.4,2726.4,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000016,Milk - Soya,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,-,67,PKT(180ML/180GM),33.6,2251.2,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PKG0000032,Disposable - Tissue Paper,DISPOSABLE PACKAGING - TISSUE PAPER,DISPOSABLE TAKE AWAY PACKAGING,-,66,PKT(100PCS),63.72,4205.52,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000053,Tea Bag - Chamomile And Lemon Grass,RM BEVERAGES - TEA BAGS,RAW MATERIAL,-,65,NOS,8.4,546,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,SAN0000023,Biodegradable Garbage Bag Blue (Small),CLEANING CONSUMABLES - GARBAGE BAGS/GLUE PADS,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,-,65,NOS,129.8,8437,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,CNC0000008,Cup And Saucer Set - 08Oz,CROCKERY,CROCKERY & CUTLERY,-,61,NOS,333.76,20359.36,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000024,Cold Coffee Can - Irish,RTD COLD COFFEE - BOTTLE/CAN,RETAIL,-,61,CAN,55,3355,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,SAN0000020,Suma Sink Det Easypack D1.8,CLEANING CHEMICALS - POWDERS,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,-,60,NOS,29.5,1770,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,CNC0000009,Cup And Saucer Set - 12Oz,CROCKERY,CROCKERY & CUTLERY,-,57,NOS,349.44,19918.08,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000046,Coffee Almond Shots - 40 Gms,RTE - SNACKS,RETAIL,-,57,NOS,50.37,2871.09,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,CNC0000005,Pasta Bowl,CROCKERY,CROCKERY & CUTLERY,-,56,NOS,364,20384,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000054,Tea Bag - Indian Masala,RM BEVERAGES - TEA BAGS,RAW MATERIAL,-,56,NOS,7.88,441.28,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,CNC0000019,Striped Tall Glass - Set Of 6,GLASSWARE,CROCKERY & CUTLERY,-,55,NOS,78.67,4326.85,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000043,Coffee Powder - Coffeeccino,RM BEVERAGES - POWDERS,RAW MATERIAL,-,54,KG,932.2,50338.8,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,SAN0000024,Biodegradable Garbage Bag Green (Big),CLEANING CONSUMABLES - GARBAGE BAGS/GLUE PADS,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,-,50,NOS,129.8,6490,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000015,Milk - Oat,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,-,49,PKT(200ML/200GM),75.52,3700.48,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,CNC0000014,Dinner Knife,CUTLERY,CROCKERY & CUTLERY,-,48,NOS,80.15,3847.2,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,CNC0000016,Dinner Fork,CUTLERY,CROCKERY & CUTLERY,-,47,NOS,45.73,2149.31,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000023,Cold Coffee Can - Vietnamese,RTD COLD COFFEE - BOTTLE/CAN,RETAIL,-,47,CAN,55,2585,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000007,Instant Classic Coffee Jar - 50Gm,INSTANT COFFEE - DRY,RETAIL,-,45,NOS,136.56,6145.2,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,CNC0000015,Dinner Spoon,CUTLERY,CROCKERY & CUTLERY,-,44,NOS,45.73,2012.12,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,CNC0000020,Crystal Tall Flow Geo Glass - Set Of 6,GLASSWARE,CROCKERY & CUTLERY,-,44,NOS,166.5,7326,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000044,Chocolate Cashew - 40 Gms,RTE - SNACKS,RETAIL,-,44,NOS,60.54,2663.76,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,CNC0000007,Dinner Plate,CROCKERY,CROCKERY & CUTLERY,-,42,NOS,311.36,13077.12,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000042,The Ultimate Sweet Crunchy Nut Mix - 70 Gms,RTE - SNACKS,RETAIL,-,42,NOS,112.32,4717.44,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000048,Masala Cashew - 40 Gms,RTE - SNACKS,RETAIL,-,42,NOS,63.23,2655.66,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000026,Ice Tea - Lavender,RTD ICE TEAS - BOTTLE/CAN,RETAIL,-,41,PCS,67.8,2779.8,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,KIA0000019,Bullet Menu Card Holder - Small,FOOD DISPLAY ACCESSORIES,KITCHEN ACCESSORIES,-,40,NOS,141.6,5664,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,SAN0000022,Biodegradable Garbage Bag Blue (Big),CLEANING CONSUMABLES - GARBAGE BAGS/GLUE PADS,SANITATION HOUSEKEEPING & CLEANING SUPPLIES,-,40,NOS,129.8,5192,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,CNC0000006,Cup And Saucer Set - 04Oz,CROCKERY,CROCKERY & CUTLERY,-,38,NOS,285.6,10852.8,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000021,Cold Brew - Cinnamon,RTD COLD BREW - BOTTLE/CAN,RETAIL,-,37,PCS,88.98,3292.26,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000063,Ketchup,RM FOOD - CONDIMENTS,RAW MATERIAL,-,35,NOS,0.84,29.4,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,STC0000004,Kot Roll - 30Mtr,STATIONARY,STORE CONSUMABLES,-,35,PCS,36,1260,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000017,Milk - Almond,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,-,31,PKT(180ML/180GM),82.88,2569.28,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000045,Hazelnut Chocolate Shots - 40 Gms,RTE - SNACKS,RETAIL,-,31,NOS,55.45,1718.95,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,CAP0000207,Cambro Trays (Rectangular),SMALLWARE,CAPEX,-,30,NOS,737.5,22125,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000047,Masala Almond - 40 Gms,RTE - SNACKS,RETAIL,-,29,NOS,63.23,1833.67,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,CNC0000010,Dip Bowl,CROCKERY,CROCKERY & CUTLERY,-,28,NOS,131.04,3669.12,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,CNC0000017,Tea Spoon,CUTLERY,CROCKERY & CUTLERY,-,28,NOS,29.5,826,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000002,Beans - Volcano Blend,RM BEVERAGES - BEANS,RAW MATERIAL,-,28,KG,750,21000,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000019,Milk - Milk Maid,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,-,26,PKT(380ML/380GM),119.99,3119.74,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000020,Cold Brew - French Vanilla,RTD COLD BREW - BOTTLE/CAN,RETAIL,-,24,PCS,88.98,2135.52,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,CAP0000222,Storage Jar - Milk,SMALLWARE,CAPEX,-,23,NOS,696.2,16012.6,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000025,Chocolate Powder - Hot,RM BEVERAGES - POWDERS,RAW MATERIAL,-,21,KG,926.3,19452.3,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000019,Bkr Tube Jar With Cork Lid 50Ml,PACKED COFFEE BEANS,RETAIL,-,21,BTL,45,945,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,CNC0000018,Demitasse Spoon,CUTLERY,CROCKERY & CUTLERY,-,20,NOS,31.47,629.4,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PPD0000027,Standup Volcano Blend - Empty Pouch 75 Gms,POUCHES/SACHETS,PACKAGING FOR PRODUCT DEVELOPMENT,-,20,NOS,29.97,599.4,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PPD0000029,Standup Global Blend Ethiopia - Empty Pouch 75 Gms,POUCHES/SACHETS,PACKAGING FOR PRODUCT DEVELOPMENT,-,20,NOS,29.97,599.4,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,STC0000051,Badges - Champion - Ci,STATIONARY,STORE CONSUMABLES,-,20,NOS,118,2360,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PPD0000028,Standup Single Estate Ethiopia - Empty Pouch 75 Gms,POUCHES/SACHETS,PACKAGING FOR PRODUCT DEVELOPMENT,-,18,NOS,29.97,539.46,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RET0000017,Coffee Mug - Classic - Coffee,MUGS/CUPS,RETAIL,-,18,NOS,95.9,1726.2,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000035,Iced Tea Powder - Green Apple,RM BEVERAGES - POWDERS,RAW MATERIAL,-,17.5,KG,446.04,7805.7,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000037,Iced Tea Powder - Peach Paradise,RM BEVERAGES - POWDERS,RAW MATERIAL,-,17.5,KG,420.08,7351.4,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000018,Milk - Skimmed,RM BEVERAGES - MILK PRODUCTS,RAW MATERIAL,-,17,PKT(1L/930GM),76,1292,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000034,Chocolate Powder - 0% Sugar,RM BEVERAGES - POWDERS,RAW MATERIAL,-,17,KG,1226.02,20842.34,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000036,Iced Tea Powder - Classic Lemon,RM BEVERAGES - POWDERS,RAW MATERIAL,-,17,KG,433.06,7362.02,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000044,Milkshake Powder - Cheesecake,RM BEVERAGES - POWDERS,RAW MATERIAL,-,17,KG,554.6,9428.2,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000033,Chocolate Powder - Strawberry,RM BEVERAGES - POWDERS,RAW MATERIAL,-,16.5,KG,779.98,12869.67,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000001,Beans - Master Blend,RM BEVERAGES - BEANS,RAW MATERIAL,-,16,KG,750,12000,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000027,Granita Powder - Strawberry,RM BEVERAGES - POWDERS,RAW MATERIAL,-,16,KG,424.8,6796.8,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000042,Granita Powder - Peach,RM BEVERAGES - POWDERS,RAW MATERIAL,-,16,KG,401.2,6419.2,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,PPD0000008,Menu Cards A4 Double Sided On 300 Gsm,CUSTOMISED PRINTING SOLUTIONS,PACKAGING FOR PRODUCT DEVELOPMENT,-,15,NOS,48.38,725.7,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Coffee island,1-5-2025,3,RAW0000029,Milkshake Powder - Strawberry,RM BEVERAGES - POWDERS,RAW MATERIAL,-,15,KG,472,7080,,
