Deployment Name ,Store/Kitchen Name ,User Name ,Date,Transaction Number ,Item Code ,Item Name ,Category Name,Super Category Name,Comment ,Quantity ,Unit ,Unit Price ,Amount,Source  
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000136,Mexican Rice Mix,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,800,GM,0.2,157.12,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000143,Mustard Sauce 8 Grm,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,640,PCS,1.26,807.81,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000083,Naturesmith Pepper Sachet - 1Gm,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,2000,PCS,0.84,1680,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000082,Naturesmith Salt Sachet - 1Gm (Pack Of 200),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000088,Nolen Gur Banoffee Jar,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000122,Oil Olive,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,880,GM,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000132,Olives Black Whole,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,603,GM,0.76,459.87,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000091,Oven Roasted Tomato Basil & Bocconcini Cheese Pide Base,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,4,PCS,30.99,123.96,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000161,Paris Brest Chocochip,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000162,Paris Brest Tiramisu,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,0,PCS,0,0,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000107,Parsley Chopped,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,42,GM,0.46,19.33,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000090,Pecan & Date Tea Cake,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,10,PCS,101.32,1013.19,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000087,Peri Peri Cheese Chilli Toastie,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,6,PCS,76.97,461.83,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000141,Potato Chips,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,500,GM,0.77,385,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000158,Potato Shot (Frozen),RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,4650,GM,0.34,1592.93,,
Coffee Island GK II,Coffee Island GK Kitchen Store,Neeraj Singh,8-12-2025,175,RAW0000100,Roasted Tomato & Bocconcini Croissant,RM FOOD - VEG INGREDIENTS,RAW MATERIAL,-,7,PCS,172.15,1205.08,,
