Deployment Name ,Store/Kitchen Name ,User Name ,Date,Transaction Number ,Item Code ,Item Name ,Category Name,Super Category Name,Comment ,Quantity ,Unit ,Unit Price ,Amount,Source  
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,PKG0000013,Disposable - Paper Cup 12Oz,DISPOSABLE PACKAGING - BEVERAGES - CUPS,DISPOSABLE TAKE AWAY PACKAGING,-,450,PCS,6.12,2753.75,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,PKG0000014,Disposable - Paper Cup 16Oz,DISPOSABLE PACKAGING - BEVERAGES - CUPS,DISPOSABLE TAKE AWAY PACKAGING,-,570,PCS,7.02,4001.49,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,PKG0000015,Plastic Transparent Bowl,DISPOSABLE PACKAGING - BEVERAGES - CUPS,DISPOSABLE TAKE AWAY PACKAGING,-,215,PCS,8.74,1879.52,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,PKG0000016,Disposable - Lid (Cold) 12Oz And 16Oz - Dome,DISPOSABLE PACKAGING - BEVERAGES - LIDS,DISPOSABLE TAKE AWAY PACKAGING,-,4300,PCS,3.72,15996,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,PKG0000017,Disposable - Lid (Hot) 12Oz,DISPOSABLE PACKAGING - BEVERAGES - LIDS,DISPOSABLE TAKE AWAY PACKAGING,-,1500,PCS,4.66,6990,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,PKG0000018,Disposable - Lid (Hot) 08Oz,DISPOSABLE PACKAGING - BEVERAGES - LIDS,DISPOSABLE TAKE AWAY PACKAGING,-,1670,PCS,3.66,6112.2,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,PKG0000020,Disposable - Straw - 08Mm,DISPOSABLE PACKAGING - BEVERAGES - STRAW,DISPOSABLE TAKE AWAY PACKAGING,-,14450,PCS,0.71,10259.5,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,PKG0000021,Disposable - Straw - 12Mm,DISPOSABLE PACKAGING - BEVERAGES - STRAW,DISPOSABLE TAKE AWAY PACKAGING,-,3500,PCS,1.53,5355,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,PKG0000023,Disposable - Stirrer,DISPOSABLE PACKAGING - BEVERAGES - WOODEN STIRRER,DISPOSABLE TAKE AWAY PACKAGING,-,3100,NOS,0.15,465,,
Coffee Island HQ-27,Coffee Island HQ-27  Kitchen,Aashiq Ahmed,31-5-2025,30,RAW0000001,Beans - Master Blend,RM BEVERAGES - BEANS,RAW MATERIAL,-,19700,GM,0.8,15740.81,,
